S.No.,Pin Code,City Name,State,Country,Is Active
11651,586213,B.BAGEWADI,Karnataka,India,TRUE
11652,586214,B.BAGEWADI,Karnataka,India,TRUE
11653,586215,Indi,Karnataka,India,TRUE
11654,586216,B.BAGEWADI,Karnataka,India,TRUE
11655,586217,Indi,Karnataka,India,TRUE
11656,587101,Bagalkot,Karnataka,India,TRUE
11657,587102,Bagalkot,Karnataka,India,TRUE
11658,587103,Bagalkot,Karnataka,India,TRUE
11659,587104,Bagalkot,Karnataka,India,TRUE
11660,587111,Bagalkot,Karnataka,India,TRUE
11661,587112,Hungund,Karnataka,India,TRUE
11662,587113,Mudhol,Karnataka,India,TRUE
11663,587114,Badami,Karnataka,India,TRUE
11664,587115,Bagalkot,Karnataka,India,TRUE
11665,587116,Bilgi,Karnataka,India,TRUE
11666,587117,Bilgi,Karnataka,India,TRUE
11667,587118,Hungund,Karnataka,India,TRUE
11668,587119,Jamkhandi,Karnataka,India,TRUE
11669,587120,Bagalkot,Karnataka,India,TRUE
11670,587121,Bilgi,Karnataka,India,TRUE
11671,587122,Mudhol,Karnataka,India,TRUE
11672,587124,Hungund,Karnataka,India,TRUE
11673,587125,Hungund,Karnataka,India,TRUE
11674,587154,Hungund,Karnataka,India,TRUE
11675,587155,Badami,Karnataka,India,TRUE
11676,587201,Badami,Karnataka,India,TRUE
11677,587202,Badami,Karnataka,India,TRUE
11678,587203,Badami,Karnataka,India,TRUE
11679,587204,Bagalkot,Karnataka,India,TRUE
11680,587205,Badami,Karnataka,India,TRUE
11681,587206,Badami,Karnataka,India,TRUE
11682,587207,Bagalkot,Karnataka,India,TRUE
11683,587301,Bilgi,Karnataka,India,TRUE
11684,587311,Jamakhandi,Karnataka,India,TRUE
11685,587312,Jamkhandi,Karnataka,India,TRUE
11686,587313,Mudhol,Karnataka,India,TRUE
11687,587314,Jamakhandi,Karnataka,India,TRUE
11688,587315,Jamakhandi,Karnataka,India,TRUE
11689,587316,Mudhol,Karnataka,India,TRUE
11690,587330,Bagalkot,Karnataka,India,TRUE
11691,590001,Belgaum,Karnataka,India,TRUE
11692,590002,Belgaum,Karnataka,India,TRUE
11693,590003,Belgaum,Karnataka,India,TRUE
11694,590004,Belgaum,Karnataka,India,TRUE
11695,590005,Belgaum,Karnataka,India,TRUE
11696,590006,Belgaum,Karnataka,India,TRUE
11697,590007,Belgaum,Karnataka,India,TRUE
11698,590008,Belgaum,Karnataka,India,TRUE
11699,590009,Belgaum,Karnataka,India,TRUE
11700,590010,Belgaum,Karnataka,India,TRUE
11701,590011,Belgaum,Karnataka,India,TRUE
11702,590014,Belgaum,Karnataka,India,TRUE
11703,590015,Belgaum,Karnataka,India,TRUE
11704,590016,Belgaum,Karnataka,India,TRUE
11705,590017,Belgaum,Karnataka,India,TRUE
11706,590018,Belgaum,Karnataka,India,TRUE
11707,590019,Belgaum,Karnataka,India,TRUE
11708,590020,Belgaum,Karnataka,India,TRUE
11709,590022,Belgaum,Karnataka,India,TRUE
11710,590113,Belgaum,Karnataka,India,TRUE
11711,591101,Gokak,Karnataka,India,TRUE
11712,591102,Belgaum,Karnataka,India,TRUE
11713,591103,Belgaum,Karnataka,India,TRUE
11714,591104,Bailhongal,Karnataka,India,TRUE
11715,591106,Belgaum,Karnataka,India,TRUE
11716,591107,Hukeri,Karnataka,India,TRUE
11717,591108,Belgaum,Karnataka,India,TRUE
11718,591109,Bailhongal,Karnataka,India,TRUE
11719,591110,Saundatti,Karnataka,India,TRUE
11720,591111,Saundatti,Karnataka,India,TRUE
11721,591112,Bailhongal,Karnataka,India,TRUE
11722,591113,Belgaum,Karnataka,India,TRUE
11723,591114,Ramdurg,Karnataka,India,TRUE
11724,591115,Bailhogal,Karnataka,India,TRUE
11725,591116,Saundatti,Karnataka,India,TRUE
11726,591117,Saundatti,Karnataka,India,TRUE
11727,591118,Bailhongal,Karnataka,India,TRUE
11728,591119,Saundatti,Karnataka,India,TRUE
11729,591120,Khanapur,Karnataka,India,TRUE
11730,591121,Bailhogal,Karnataka,India,TRUE
11731,591122,Gokak,Karnataka,India,TRUE
11732,591123,Belgaum,Karnataka,India,TRUE
11733,591124,Belgaum,Karnataka,India,TRUE
11734,591125,Bailhongal,Karnataka,India,TRUE
11735,591126,Ramdurg,Karnataka,India,TRUE
11736,591127,Ramdurg,Karnataka,India,TRUE
11737,591128,Belgaum,Karnataka,India,TRUE
11738,591129,Saundatti,Karnataka,India,TRUE
11739,591130,Ramdurg,Karnataka,India,TRUE
11740,591131,Belgaum,Karnataka,India,TRUE
11741,591136,Gokak,Karnataka,India,TRUE
11742,591143,Belgaum,Karnataka,India,TRUE
11743,591147,Bailhongal,Karnataka,India,TRUE
11744,591153,Bailhongal,Karnataka,India,TRUE
11745,591156,Belgaum,Karnataka,India,TRUE
11746,591173,Belgaum,Karnataka,India,TRUE
11747,591201,Chikodi,Karnataka,India,TRUE
11748,591211,Chikodi,Karnataka,India,TRUE
11749,591212,Athani,Karnataka,India,TRUE
11750,591213,Chikodi,Karnataka,India,TRUE
11751,591214,Chikodi,Karnataka,India,TRUE
11752,591215,Chikodi,Karnataka,India,TRUE
11753,591216,Chikodi,Karnataka,India,TRUE
11754,591217,Raibag,Karnataka,India,TRUE
11755,591218,Gokak,Karnataka,India,TRUE
11756,591219,Chikodi,Karnataka,India,TRUE
11757,591220,Raibag,Karnataka,India,TRUE
11758,591221,Hukeri,Karnataka,India,TRUE
11759,591222,Chikodi,Karnataka,India,TRUE
11760,591223,Athani,Karnataka,India,TRUE
11761,591224,Gokak,Karnataka,India,TRUE
11762,591225,Hukeri,Karnataka,India,TRUE
11763,591226,Chikodi,Karnataka,India,TRUE
11764,591227,Gokak,Karnataka,India,TRUE
11765,591228,Chikodi,Karnataka,India,TRUE
11766,591229,Chikodi,Karnataka,India,TRUE
11767,591230,Athani,Karnataka,India,TRUE
11768,591231,Gokak,Karnataka,India,TRUE
11769,591232,Athani,Karnataka,India,TRUE
11770,591233,Gokak,Karnataka,India,TRUE
11771,591234,Athani,Karnataka,India,TRUE
11772,591235,Raibag,Karnataka,India,TRUE
11773,591236,Hukeri,Karnataka,India,TRUE
11774,591237,Chikodi,Karnataka,India,TRUE
11775,591238,Chikodi,Karnataka,India,TRUE
11776,591239,Chikodi,Karnataka,India,TRUE
11777,591240,Athani,Karnataka,India,TRUE
11778,591241,Chikodi,Karnataka,India,TRUE
11779,591242,Athani,Karnataka,India,TRUE
11780,591243,Hukeri,Karnataka,India,TRUE
11781,591244,Chikodi,Karnataka,India,TRUE
11782,591246,Hukeri,Karnataka,India,TRUE
11783,591247,Chikodi,Karnataka,India,TRUE
11784,591248,Athani,Karnataka,India,TRUE
11785,591254,Hukeri,Karnataka,India,TRUE
11786,591263,Chikodi,Karnataka,India,TRUE
11787,591265,Athani,Karnataka,India,TRUE
11788,591287,Chikodi,Karnataka,India,TRUE
11789,591301,Khanapur,Karnataka,India,TRUE
11790,591302,Khanapur,Karnataka,India,TRUE
11791,591303,Athani,Karnataka,India,TRUE
11792,591304,Athani,Karnataka,India,TRUE
11793,591305,Hukeri,Karnataka,India,TRUE
11794,591306,Gokak,Karnataka,India,TRUE
11795,591307,Gokak,Karnataka,India,TRUE
11796,591308,Gokak,Karnataka,India,TRUE
11797,591309,Hukeri,Karnataka,India,TRUE
11798,591310,Belgaum,Karnataka,India,TRUE
11799,591311,Raibag,Karnataka,India,TRUE
11800,591312,Gokak,Karnataka,India,TRUE
11801,591313,Hukeri,Karnataka,India,TRUE
11802,591314,Hukeri,Karnataka,India,TRUE
11803,591315,Athani,Karnataka,India,TRUE
11804,591316,Athani,Karnataka,India,TRUE
11805,591317,Raibag,Karnataka,India,TRUE
11806,591340,Hukeri,Karnataka,India,TRUE
11807,591344,Gokak,Karnataka,India,TRUE
11808,591345,Belgaum,Karnataka,India,TRUE
11809,591346,Belgaum,Karnataka,India,TRUE
11810,600001,Chennai,Tamil Nadu,India,TRUE
11811,600002,Chennai,Tamil Nadu,India,TRUE
11812,600003,Tondiarpet Fort St George,Tamil Nadu,India,TRUE
11813,600004,Chennai,Tamil Nadu,India,TRUE
11814,600005,Chennai,Tamil Nadu,India,TRUE
11815,600006,Chennai,Tamil Nadu,India,TRUE
11816,600007,Perambur Purasawalkam,Tamil Nadu,India,TRUE
11817,600008,Egmore Nungambakkam,Tamil Nadu,India,TRUE
11818,600009,Tondiarpet Fort St George,Tamil Nadu,India,TRUE
11819,600010,Perambur Purasawalkam,Tamil Nadu,India,TRUE
11820,600011,Perambur Purasawalkam,Tamil Nadu,India,TRUE
11821,600012,Perambur Purasawalkam,Tamil Nadu,India,TRUE
11822,600013,Egmore Nungambakkam,Tamil Nadu,India,TRUE
11823,600014,Chennai,Tamil Nadu,India,TRUE
11824,600015,Chennai City Corporation,Tamil Nadu,India,TRUE
11825,600016,Kanchipuram,Tamil Nadu,India,TRUE
11826,600017,Chennai,Tamil Nadu,India,TRUE
11827,600018,Chennai,Tamil Nadu,India,TRUE
11828,600019,Tiruvallur,Tamil Nadu,India,TRUE
11829,600020,Chennai City Corporation,Tamil Nadu,India,TRUE
11830,600021,Tondiarpet Fort St George,Tamil Nadu,India,TRUE
11831,600022,Chennai City Corporation,Tamil Nadu,India,TRUE
11832,600023,Perambur Purasawalkam,Tamil Nadu,India,TRUE
11833,600024,Chennai City Corporation,Tamil Nadu,India,TRUE
11834,600025,Chennai City Corporation,Tamil Nadu,India,TRUE
11835,600026,Chennai City Corporation,Tamil Nadu,India,TRUE
11836,600027,Kanchipuram,Tamil Nadu,India,TRUE
11837,600028,Chennai City Corporation,Tamil Nadu,India,TRUE
11838,600029,Egmore Nungambakkam,Tamil Nadu,India,TRUE
11839,600030,Egmore Nungambakkam,Tamil Nadu,India,TRUE
11840,600031,Egmore Nungambakkam,Tamil Nadu,India,TRUE
11841,600032,Chennai City Corporation,Tamil Nadu,India,TRUE
11842,600033,Chennai City Corporation,Tamil Nadu,India,TRUE
11843,600034,Chennai,Tamil Nadu,India,TRUE
11844,600035,Chennai City Corporation,Tamil Nadu,India,TRUE
11845,600036,Chennai City Corporation,Tamil Nadu,India,TRUE
11846,600037,Ambattur,Tamil Nadu,India,TRUE
11847,600038,Perambur Purasawalkam,Tamil Nadu,India,TRUE
11848,600039,Tondiarpet Fort St George,Tamil Nadu,India,TRUE
11849,600040,Egmore Nungambakkam,Tamil Nadu,India,TRUE
11850,600041,Chennai City Corporation,Tamil Nadu,India,TRUE
11851,600042,Chennai City Corporation,Tamil Nadu,India,TRUE
11852,600043,Kanchipuram,Tamil Nadu,India,TRUE
11853,600044,Kanchipuram,Tamil Nadu,India,TRUE
11854,600045,Kanchipuram,Tamil Nadu,India,TRUE
11855,600046,Kanchipuram,Tamil Nadu,India,TRUE
11856,600047,Kanchipuram,Tamil Nadu,India,TRUE
11857,600048,Kanchipuram,Tamil Nadu,India,TRUE
11858,600049,Ambattur,Tamil Nadu,India,TRUE
11859,600050,Ambattur,Tamil Nadu,India,TRUE
11860,600051,Ambattur,Tamil Nadu,India,TRUE
11861,600052,Ambattur,Tamil Nadu,India,TRUE
11862,600053,Ambattur,Tamil Nadu,India,TRUE
11863,600054,Tiruvallur,Tamil Nadu,India,TRUE
11864,600055,Tiruvallur,Tamil Nadu,India,TRUE
11865,600056,Tiruvallur,Tamil Nadu,India,TRUE
11866,600057,Tiruvallur,Tamil Nadu,India,TRUE
11867,600058,Ambattur,Tamil Nadu,India,TRUE
11868,600059,Kanchipuram,Tamil Nadu,India,TRUE
11869,600060,Ambattur,Tamil Nadu,India,TRUE
11870,600061,Kanchipuram,Tamil Nadu,India,TRUE
11871,600062,Tiruvallur,Tamil Nadu,India,TRUE
11872,600063,Kanchipuram,Tamil Nadu,India,TRUE
11873,600064,Kanchipuram,Tamil Nadu,India,TRUE
11874,600065,Tiruvallur,Tamil Nadu,India,TRUE
11875,600066,Ambattur,Tamil Nadu,India,TRUE
11876,600067,Ponneri,Tamil Nadu,India,TRUE
11877,600068,Ambattur,Tamil Nadu,India,TRUE
11878,600069,Kanchipuram,Tamil Nadu,India,TRUE
11879,600070,Kanchipuram,Tamil Nadu,India,TRUE
11880,600071,Tiruvallur,Tamil Nadu,India,TRUE
11881,600072,Tiruvallur,Tamil Nadu,India,TRUE
11882,600073,Kanchipuram,Tamil Nadu,India,TRUE
11883,600074,Kanchipuram,Tamil Nadu,India,TRUE
11884,600075,Kanchipuram,Tamil Nadu,India,TRUE
11885,600076,Ambattur,Tamil Nadu,India,TRUE
11886,600077,Tiruvallur,Tamil Nadu,India,TRUE
11887,600078,Chennai City Corporation,Tamil Nadu,India,TRUE
11888,600079,Tondiarpet Fort St George,Tamil Nadu,India,TRUE
11889,600080,Ambattur,Tamil Nadu,India,TRUE
11890,600081,Tondiarpet Fort St George,Tamil Nadu,India,TRUE
11891,600082,Perambur Purasawalkam,Tamil Nadu,India,TRUE
11892,600083,Chennai City Corporation,Tamil Nadu,India,TRUE
11893,600084,Perambur Purasawalkam,Tamil Nadu,India,TRUE
11894,600085,Chennai City Corporation,Tamil Nadu,India,TRUE
11895,600086,Chennai,Tamil Nadu,India,TRUE
11896,600087,Tiruvallur,Tamil Nadu,India,TRUE
11897,600088,Kanchipuram,Tamil Nadu,India,TRUE
11898,600089,Kanchipuram,Tamil Nadu,India,TRUE
11899,600090,Chennai City Corporation,Tamil Nadu,India,TRUE
11900,600091,Kanchipuram,Tamil Nadu,India,TRUE
11901,600092,Chennai City Corporation,Tamil Nadu,India,TRUE
11902,600093,Chennai City Corporation,Tamil Nadu,India,TRUE
11903,600094,Chennai,Tamil Nadu,India,TRUE
11904,600095,Tiruvallur,Tamil Nadu,India,TRUE
11905,600096,Kanchipuram,Tamil Nadu,India,TRUE
11906,600097,Kanchipuram,Tamil Nadu,India,TRUE
11907,600098,Ambattur,Tamil Nadu,India,TRUE
11908,600099,Ambattur,Tamil Nadu,India,TRUE
11909,600100,Kanchipuram,Tamil Nadu,India,TRUE
11910,600101,Ambattur,Tamil Nadu,India,TRUE
11911,600102,Perambur Purasawalkam,Tamil Nadu,India,TRUE
11912,600103,Ambattur,Tamil Nadu,India,TRUE
11913,600104,Tondiarpet Fort St George,Tamil Nadu,India,TRUE
11914,600105,Chennai,Tamil Nadu,India,TRUE
11915,600106,Egmore Nungambakkam,Tamil Nadu,India,TRUE
11916,600107,Maduravoyal,Tamil Nadu,India,TRUE
11917,600109,Tiruvallur,Tamil Nadu,India,TRUE
11918,600110,Ambattur,Tamil Nadu,India,TRUE
11919,600111,Chennai,Tamil Nadu,India,TRUE
11920,600112,Perambur Purasawalkam,Tamil Nadu,India,TRUE
11921,600113,Chennai,Tamil Nadu,India,TRUE
11922,600114,Kanchipuram,Tamil Nadu,India,TRUE
11923,600115,Kanchipuram,Tamil Nadu,India,TRUE
11924,600116,Kanchipuram,Tamil Nadu,India,TRUE
11925,600117,Kanchipuram,Tamil Nadu,India,TRUE
11926,600118,Chennai,Tamil Nadu,India,TRUE
11927,600119,Kanchipuram,Tamil Nadu,India,TRUE
11928,600120,Ambattur,Tamil Nadu,India,TRUE
11929,600122,Kanchipuram,Tamil Nadu,India,TRUE
11930,600123,Tiruvallur,Tamil Nadu,India,TRUE
11931,600124,Tiruvallur,Tamil Nadu,India,TRUE
11932,600125,Kanchipuram,Tamil Nadu,India,TRUE
11933,600126,Kanchipuram,Tamil Nadu,India,TRUE
11934,600127,Kanchipuram,Tamil Nadu,India,TRUE
11935,600128,Tiruvallur,Tamil Nadu,India,TRUE
11936,600129,Kanchipuram,Tamil Nadu,India,TRUE
11937,600130,Kanchipuram,Tamil Nadu,India,TRUE
11938,600131,Chennai,Tamil Nadu,India,TRUE
11939,600132,Kanchipuram,Tamil Nadu,India,TRUE
11940,601101,Ponneri,Tamil Nadu,India,TRUE
11941,601102,UTTUKOTTAI,Tamil Nadu,India,TRUE
11942,601103,Tiruvallur,Tamil Nadu,India,TRUE
11943,601201,GUMMIDIPUNDI,Tamil Nadu,India,TRUE
11944,601202,GUMMIDIPUNDI,Tamil Nadu,India,TRUE
11945,601203,Ponneri,Tamil Nadu,India,TRUE
11946,601204,Ponneri,Tamil Nadu,India,TRUE
11947,601205,Ponneri,Tamil Nadu,India,TRUE
11948,601206,Ponneri,Tamil Nadu,India,TRUE
11949,601301,Kanchipuram,Tamil Nadu,India,TRUE
11950,602001,Tiruvallur,Tamil Nadu,India,TRUE
11951,602002,Tiruvallur,Tamil Nadu,India,TRUE
11952,602003,Tiruvallur,Tamil Nadu,India,TRUE
11953,602021,Tiruvallur,Tamil Nadu,India,TRUE
11954,602023,Tiruvallur,Tamil Nadu,India,TRUE
11955,602024,Sriperumbudur,Tamil Nadu,India,TRUE
11956,602025,Tiruvallur,Tamil Nadu,India,TRUE
11957,602026,Tiruvallur,Tamil Nadu,India,TRUE
11958,602101,Kanchipuram,Tamil Nadu,India,TRUE
11959,602102,Kanchipuram,Tamil Nadu,India,TRUE
11960,602105,Tiruvallur,Tamil Nadu,India,TRUE
11961,602106,Kanchipuram,Tamil Nadu,India,TRUE
11962,602108,Kanchipuram,Tamil Nadu,India,TRUE
11963,602109,Kanchipuram,Tamil Nadu,India,TRUE
11964,602117,Kanchipuram,Tamil Nadu,India,TRUE
11965,603001,Kanchipuram,Tamil Nadu,India,TRUE
11966,603002,Kanchipuram,Tamil Nadu,India,TRUE
11967,603003,Kanchipuram,Tamil Nadu,India,TRUE
11968,603101,Kanchipuram,Tamil Nadu,India,TRUE
11969,603102,Kanchipuram,Tamil Nadu,India,TRUE
11970,603103,Kanchipuram,Tamil Nadu,India,TRUE
11971,603104,Kanchipuram,Tamil Nadu,India,TRUE
11972,603105,Kanchipuram,Tamil Nadu,India,TRUE
11973,603106,Kanchipuram,Tamil Nadu,India,TRUE
11974,603107,Kanchipuram,Tamil Nadu,India,TRUE
11975,603108,Kanchipuram,Tamil Nadu,India,TRUE
11976,603109,Kanchipuram,Tamil Nadu,India,TRUE
11977,603110,Kanchipuram,Tamil Nadu,India,TRUE
11978,603111,Kanchipuram,Tamil Nadu,India,TRUE
11979,603112,Kanchipuram,Tamil Nadu,India,TRUE
11980,603119,Kanchipuram,Tamil Nadu,India,TRUE
11981,603127,Kanchipuram,Tamil Nadu,India,TRUE
11982,603201,Kanchipuram,Tamil Nadu,India,TRUE
11983,603202,Kanchipuram,Tamil Nadu,India,TRUE
11984,603203,Kanchipuram,Tamil Nadu,India,TRUE
11985,603204,Kanchipuram,Tamil Nadu,India,TRUE
11986,603209,Kanchipuram,Tamil Nadu,India,TRUE
11987,603210,Kanchipuram,Tamil Nadu,India,TRUE
11988,603211,Kanchipuram,Tamil Nadu,India,TRUE
11989,603301,Kanchipuram,Tamil Nadu,India,TRUE
11990,603302,Kanchipuram,Tamil Nadu,India,TRUE
11991,603303,Kanchipuram,Tamil Nadu,India,TRUE
11992,603304,Kanchipuram,Tamil Nadu,India,TRUE
11993,603305,Kanchipuram,Tamil Nadu,India,TRUE
11994,603306,Kanchipuram,Tamil Nadu,India,TRUE
11995,603307,Kanchipuram,Tamil Nadu,India,TRUE
11996,603308,Kanchipuram,Tamil Nadu,India,TRUE
11997,603309,Kanchipuram,Tamil Nadu,India,TRUE
11998,603310,Kanchipuram,Tamil Nadu,India,TRUE
11999,603311,Kanchipuram,Tamil Nadu,India,TRUE
12000,603312,Kanchipuram,Tamil Nadu,India,TRUE
12001,603313,Kanchipuram,Tamil Nadu,India,TRUE
12002,603314,Kanchipuram,Tamil Nadu,India,TRUE
12003,603319,Kanchipuram,Tamil Nadu,India,TRUE
12004,603401,Kanchipuram,Tamil Nadu,India,TRUE
12005,603402,Kanchipuram,Tamil Nadu,India,TRUE
12006,603403,Kanchipuram,Tamil Nadu,India,TRUE
12007,603405,Kanchipuram,Tamil Nadu,India,TRUE
12008,603406,Kanchipuram,Tamil Nadu,India,TRUE
12009,604001,Tindivaman,Tamil Nadu,India,TRUE
12010,604101,Tindivaman,Tamil Nadu,India,TRUE
12011,604102,Tindivaman,Tamil Nadu,India,TRUE
12012,604151,Tindivaman,Tamil Nadu,India,TRUE
12013,604152,Tindivaman,Tamil Nadu,India,TRUE
12014,604153,Tindivaman,Tamil Nadu,India,TRUE
12015,604154,Tindivaman,Tamil Nadu,India,TRUE
12016,604201,Gingee,Tamil Nadu,India,TRUE
12017,604202,Gingee,Tamil Nadu,India,TRUE
12018,604203,Tindivaman,Tamil Nadu,India,TRUE
12019,604204,Tindivaman,Tamil Nadu,India,TRUE
12020,604205,Tindivaman,Tamil Nadu,India,TRUE
12021,604206,Tindivaman,Tamil Nadu,India,TRUE
12022,604207,Tindivaman,Tamil Nadu,India,TRUE
12023,604208,Tindivaman,Tamil Nadu,India,TRUE
12024,604210,Gingee,Tamil Nadu,India,TRUE
12025,604301,Tindivaman,Tamil Nadu,India,TRUE
12026,604302,Tindivaman,Tamil Nadu,India,TRUE
12027,604303,Tindivaman,Tamil Nadu,India,TRUE
12028,604304,Tindivaman,Tamil Nadu,India,TRUE
12029,604305,Tindivaman,Tamil Nadu,India,TRUE
12030,604306,Tindivaman,Tamil Nadu,India,TRUE
12031,604307,Tindivaman,Tamil Nadu,India,TRUE
12032,604401,Cheyyar,Tamil Nadu,India,TRUE
12033,604402,Cheyyar,Tamil Nadu,India,TRUE
12034,604403,Arani,Tamil Nadu,India,TRUE
12035,604404,Vandavasi,Tamil Nadu,India,TRUE
12036,604405,Vandavasi,Tamil Nadu,India,TRUE
12037,604406,Vandavasi,Tamil Nadu,India,TRUE
12038,604407,Cheyyar,Tamil Nadu,India,TRUE
12039,604408,Cheyyar,Tamil Nadu,India,TRUE
12040,604409,Cheyyar,Tamil Nadu,India,TRUE
12041,604410,Cheyyar,Tamil Nadu,India,TRUE
12042,604501,Vandavasi,Tamil Nadu,India,TRUE
12043,604502,Vandavasi,Tamil Nadu,India,TRUE
12044,604503,Tiruvannamalai,Tamil Nadu,India,TRUE
12045,604504,Cheyyar,Tamil Nadu,India,TRUE
12046,604505,Vandavasi,Tamil Nadu,India,TRUE
12047,604601,Tiruvannamalai,Tamil Nadu,India,TRUE
12048,605001,Pondicherry,Pondicherry,India,TRUE
12049,605002,Pondicherry,Pondicherry,India,TRUE
12050,605003,Pondicherry,Pondicherry,India,TRUE
12051,605004,Pondicherry,Pondicherry,India,TRUE
12052,605005,Pondicherry,Pondicherry,India,TRUE
12053,605006,Pondicherry,Pondicherry,India,TRUE
12054,605007,Puducherry,Tamil Nadu,India,TRUE
12055,605008,Pondicherry,Pondicherry,India,TRUE
12056,605009,Pondicherry,Pondicherry,India,TRUE
12057,605010,Pondicherry,Pondicherry,India,TRUE
12058,605011,Pondicherry,Pondicherry,India,TRUE
12059,605013,Pondicherry,Pondicherry,India,TRUE
12060,605014,Puducherry,Tamil Nadu,India,TRUE
12061,605101,Vanur,Tamil Nadu,India,TRUE
12062,605102,Villupuram,Tamil Nadu,India,TRUE
12063,605103,Villupuram,Tamil Nadu,India,TRUE
12064,605104,Pondicherry,Pondicherry,India,TRUE
12065,605105,Villupuram,Tamil Nadu,India,TRUE
12066,605106,Puducherry,Tamil Nadu,India,TRUE
12067,605107,Villupuram,Tamil Nadu,India,TRUE
12068,605108,Villupuram,Tamil Nadu,India,TRUE
12069,605109,Tindivaman,Tamil Nadu,India,TRUE
12070,605110,Puducherry,Tamil Nadu,India,TRUE
12071,605111,Puducherry,Tamil Nadu,India,TRUE
12072,605201,Tindivaman,Tamil Nadu,India,TRUE
12073,605202,Villupuram,Tamil Nadu,India,TRUE
12074,605203,Villupuram,Tamil Nadu,India,TRUE
12075,605301,Villupuram,Tamil Nadu,India,TRUE
12076,605302,Villupuram,Tamil Nadu,India,TRUE
12077,605401,Villupuram,Tamil Nadu,India,TRUE
12078,605402,Villupuram,Tamil Nadu,India,TRUE
12079,605501,Puducherry,Tamil Nadu,India,TRUE
12080,605502,Villupuram,Tamil Nadu,India,TRUE
12081,605601,Villupuram,Tamil Nadu,India,TRUE
12082,605602,Villupuram,Tamil Nadu,India,TRUE
12083,605651,Villupuram,Tamil Nadu,India,TRUE
12084,605652,Tindivaman,Tamil Nadu,India,TRUE
12085,605701,TIRUKKOYILUR,Tamil Nadu,India,TRUE
12086,605702,Tiruvannamalai,Tamil Nadu,India,TRUE
12087,605751,TIRUKKOYILUR,Tamil Nadu,India,TRUE
12088,605752,TIRUKKOYILUR,Tamil Nadu,India,TRUE
12089,605754,TIRUKKOYILUR,Tamil Nadu,India,TRUE
12090,605755,TIRUKKOYILUR,Tamil Nadu,India,TRUE
12091,605756,TIRUKKOYILUR,Tamil Nadu,India,TRUE
12092,605757,TIRUKKOYILUR,Tamil Nadu,India,TRUE
12093,605758,TIRUKKOYILUR,Tamil Nadu,India,TRUE
12094,605759,Villupuram,Tamil Nadu,India,TRUE
12095,605766,Villupuram,Tamil Nadu,India,TRUE
12096,605801,TIRUKKOYILUR,Tamil Nadu,India,TRUE
12097,605802,TIRUKKOYILUR,Tamil Nadu,India,TRUE
12098,605803,TIRUKKOYILUR,Tamil Nadu,India,TRUE
12099,606001,VRIDDHACHALAM,Tamil Nadu,India,TRUE
12100,606003,Cuddalore,Tamil Nadu,India,TRUE
12101,606102,Ulundurpet,Tamil Nadu,India,TRUE
12102,606103,VRIDDHACHALAM,Tamil Nadu,India,TRUE
12103,606104,VRIDDHACHALAM,Tamil Nadu,India,TRUE
12104,606105,TITTAGUDI,Tamil Nadu,India,TRUE
12105,606106,TITTAGUDI,Tamil Nadu,India,TRUE
12106,606107,Kallakurichi,Tamil Nadu,India,TRUE
12107,606108,TITTAGUDI,Tamil Nadu,India,TRUE
12108,606109,Cuddalore,Tamil Nadu,India,TRUE
12109,606110,VRIDDHACHALAM,Tamil Nadu,India,TRUE
12110,606111,TITTAGUDI,Tamil Nadu,India,TRUE
12111,606115,Ulundurpet,Tamil Nadu,India,TRUE
12112,606201,Kallakurichi,Tamil Nadu,India,TRUE
12113,606202,Villupuram,Tamil Nadu,India,TRUE
12114,606203,Kallakurichi,Tamil Nadu,India,TRUE
12115,606204,Kallakurichi,Tamil Nadu,India,TRUE
12116,606205,Sankarapuram,Tamil Nadu,India,TRUE
12117,606206,Kallakurichi,Tamil Nadu,India,TRUE
